MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalPorchSF,TotalBath,HouseAge,RemodAge,GarageAge,IsRemodeled,IsNew,HasPool,HasGarage,HasBsmt,HasFireplace,Has2ndFloor,OverallQual_TotalSF,OverallQual_GrLivArea,OverallQual_TotalBath
5,1.5409627556327754,5.968980585391403,20.329199132676486,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,1.8203341036428238,1.5409627556327754,19,1.1943176378757765,1.1943176378757765,0.0,2,5,4,1965,1965,1.5409627556327754,0.0,6,6,2,0.0,1.5409627556327754,1.5409627556327754,1,1.5409627556327754,1.5409627556327754,0.7304631471189668,3,11.849446822580239,0.7304631471189668,0.0,7.247551425168361,1040.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,12.236142518909933,0.0,0.0,12.236142518909933,1.0,0.0,1,0,3,0.7304631471189668,3,5,2.6025944687727294,0,0,5,14.127727309259253,1,1.0,384.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,4,2,2.6025944687727294,1.8203341036428238,14.305801939760288,0.0,2.0,43,43,5.093856518007759,0,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,20.0307970774932,17.394781870868083,2.8858464724882023
10,1.5409627556327754,6.337529394588084,20.5840230706303,0.7304631471189668,1,1.5409627556327754,1.5409627556327754,1.8203341036428238,1.5409627556327754,16,1.1943176378757765,1.1943176378757765,0.0,5,9,4,2005,2006,1.5409627556327754,0.0,14,15,3,8.914178988939392,2.0556415380581075,1.5409627556327754,2,2.0556415380581075,1.5409627556327754,0.7304631471189668,6,12.119733293613173,0.7304631471189668,0.0,7.836797333082112,1175.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,12.602212469658957,12.50304918615027,0.0,14.657505709325996,1.0,0.0,3,0,4,0.7304631471189668,5,11,2.6025944687727294,2,4,3,14.19064737641105,3,3.0,736.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,7.440766394665014,3.9325102940665544,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,9,0,2.2596737867230705,2.0556415380581075,16.006853293830908,3.9325102940665544,4.0,1,0,0.7304631471189668,1,0.0,0.0,0.7304631471189668,0.7304631471189668,1,1,24.857148856690223,22.980531099280302,4.792129643835174
5,1.5409627556327754,6.02174235239564,20.929242989762106,0.7304631471189668,1,1.1943176378757765,1.5409627556327754,1.8203341036428238,1.5409627556327754,19,1.1943176378757765,1.1943176378757765,0.0,2,5,5,1962,1962,1.5409627556327754,0.0,6,10,2,0.0,1.5409627556327754,1.5409627556327754,1,1.5409627556327754,1.5409627556327754,0.7304631471189668,5,11.285513379074875,0.7304631471189668,0.0,7.812235750158614,912.0,0.7304631471189668,3,0.7304631471189668,1.8203341036428238,11.867768587390184,0.0,0.0,11.867768587390184,1.0,0.0,1,0,2,0.7304631471189668,3,4,2.6025944687727294,0,0,5,14.12296456685685,1,1.0,352.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,7.338607270038526,0.0,0.0,0.0,7.824546029563345,0.0,0.0,0.0,0.7304631471189668,0.0,11,2,2.6025944687727294,1.8203341036428238,13.896887111612605,7.824546029563345,2.0,46,46,5.210789042972047,0,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,19.51004620432411,16.92549587993426,2.8858464724882023
5,1.5409627556327754,6.469749997220178,20.12683835285793,0.7304631471189668,1,1.5409627556327754,1.5409627556327754,1.8203341036428238,1.5409627556327754,5,1.1943176378757765,1.1943176378757765,0.0,2,7,4,2006,2007,0.7304631471189668,0.0,12,13,3,9.072418929401417,1.8203341036428238,1.5409627556327754,2,1.8203341036428238,1.5409627556327754,1.5409627556327754,1,0.0,0.7304631471189668,0.0,13.290777357050557,1494.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,13.290777357050557,0.0,0.0,13.290777357050557,0.0,0.0,2,0,3,0.7304631471189668,4,7,2.6025944687727294,1,4,1,14.192206665778837,2,3.0,840.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,7.620056264664793,4.6477085871174175,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,10,1,2.2596737867230705,2.0556415380581075,15.476392893044725,4.6477085871174175,2.0,1,0,0.7304631471189668,1,0.0,0.0,0.7304631471189668,0.7304631471189668,1,0,22.980531099280302,20.053075642368952,3.340760310539713
5,1.5409627556327754,6.047663906109832,20.226881370386884,0.7304631471189668,1,1.5409627556327754,1.5409627556327754,0.0,1.5409627556327754,12,1.1943176378757765,1.1943176378757765,0.0,2,6,4,1960,1960,1.5409627556327754,0.0,8,8,1,8.232627042257835,1.5409627556327754,1.5409627556327754,1,1.5409627556327754,1.5409627556327754,0.7304631471189668,4,11.27088437740026,0.7304631471189668,0.0,10.371952633774399,1253.0,0.7304631471189668,3,0.7304631471189668,1.8203341036428238,12.77141361211901,0.0,0.0,12.77141361211901,1.0,0.0,1,1,2,0.7304631471189668,3,5,2.6025944687727294,1,2,1,14.119785966903773,2,1.0,352.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,8.243098627365718,7.824546029563345,0.0,0.0,0.0,0.0,1.1943176378757765,0.7304631471189668,0.0,7,2,2.6025944687727294,1.8203341036428238,14.899943641432287,9.647632875415075,2.5,48,48,5.285266416806648,0,0.0,0.0,0.7304631471189668,0.7304631471189668,1,0,21.548519549932386,18.762536620317068,3.4381104434026533
8,1.8203341036428238,5.392276337227255,17.98987134386776,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,0.0,1.5409627556327754,3,1.1943176378757765,1.1943176378757765,0.0,1,7,7,1929,2001,0.7304631471189668,0.0,13,14,2,0.0,1.5409627556327754,1.5409627556327754,0,1.5409627556327754,1.5409627556327754,0.7304631471189668,1,0.0,0.7304631471189668,0.0,11.614566638515486,832.0,0.7304631471189668,5,0.7304631471189668,0.0,11.686189379390555,0.0,0.0,11.686189379390555,0.0,0.0,1,0,2,0.7304631471189668,3,5,2.6025944687727294,0,0,5,14.168747656702982,1,2.0,576.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,5.285266416806648,6.881187323763808,0.0,0.0,0.0,0.0,0.0,1.8203341036428238,0.7304631471189668,0.0,9,1,2.6025944687727294,1.8203341036428238,13.655780507688625,6.881187323763808,1.0,78,6,3.5304192649587693,1,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,20.54202141862337,17.903212687188248,2.440268378362637
5,1.5409627556327754,6.047663906109832,20.343998425380768,0.7304631471189668,1,1.5409627556327754,1.5409627556327754,0.7304631471189668,1.5409627556327754,12,1.1943176378757765,1.1943176378757765,0.0,2,6,6,1970,1970,0.7304631471189668,0.0,13,14,1,7.873203454932757,1.5409627556327754,1.5409627556327754,1,1.5409627556327754,1.5409627556327754,0.7304631471189668,5,10.643869732390646,0.7304631471189668,0.0,9.870950045978935,1004.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,12.136614936437766,0.0,0.0,12.136614936437766,1.0,0.0,1,0,2,0.7304631471189668,3,5,2.6025944687727294,1,3,1,14.135651502935826,3,2.0,480.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327754,11.147538247731708,5,4,2.6025944687727294,1.8203341036428238,14.195323264382047,0.0,2.0,40,40,4.969939052451073,0,0.0,0.0,0.7304631471189668,0.7304631471189668,1,0,20.62634064836594,17.9314750137812,3.128238685769432
15,1.5409627556327754,6.02174235239564,20.17898998870793,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,1.8203341036428238,1.5409627556327754,19,1.1943176378757765,1.1943176378757765,1.1943176378757765,2,4,4,1967,1967,0.7304631471189668,0.0,8,8,2,0.0,1.5409627556327754,1.5409627556327754,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,3,0.7304631471189668,1.8203341036428238,12.869967192359528,0.0,0.0,12.869967192359528,0.0,0.0,2,0,2,1.1943176378757765,3,6,2.6025944687727294,0,0,4,14.1308990400563,1,2.0,516.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327754,10.272201962485878,1,0,2.6025944687727294,1.8203341036428238,12.869967192359528,0.0,2.0,39,39,4.9269180446816625,0,0.0,0.0,0.7304631471189668,0.0,0,0,17.383664177838355,17.383664177838355,2.6025944687727294
5,1.5409627556327754,5.859551208605442,21.15593916413874,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,1.8203341036428238,1.5409627556327754,20,2.0556415380581075,1.1943176378757765,0.0,2,5,4,2004,2004,0.7304631471189668,0.0,12,13,2,0.0,1.5409627556327754,1.5409627556327754,2,1.5409627556327754,1.5409627556327754,0.7304631471189668,6,10.934618655762014,0.7304631471189668,0.0,10.105326135535595,1114.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,12.431864645976223,0.0,0.0,12.431864645976223,1.0,0.0,1,1,3,0.7304631471189668,4,6,2.6025944687727294,0,0,5,14.189087426187385,1,2.0,576.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,6.694190605394483,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,8,2,2.6025944687727294,1.8203341036428238,14.523054953943134,6.694190605394483,2.5,4,4,1.8203341036428238,0,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,20.307458417459205,17.644103341950142,3.1838453744494433
5,1.5409627556327754,5.968980585391403,18.783792766557852,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,1.8203341036428238,1.5409627556327754,12,1.1943176378757765,1.1943176378757765,0.0,2,5,5,1958,1965,1.5409627556327754,0.0,3,10,2,0.0,1.5409627556327754,1.5409627556327754,1,1.5409627556327754,1.5409627556327754,0.7304631471189668,2,10.292419534723528,0.7304631471189668,0.0,10.396380943459564,1029.0,0.7304631471189668,3,0.7304631471189668,1.8203341036428238,12.96578155387519,0.0,0.0,12.96578155387519,0.0,0.0,1,0,3,0.7304631471189668,3,6,2.440268378362637,0,0,1,14.116604610212223,1,1.0,294.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327754,0.7304631471189668,0.0,7,3,0.0,0.0,14.71755758152631,0.0,1.0,51,44,5.392276337227255,1,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,20.555143314245786,18.32418505363914,2.0556415380581075
10,1.5409627556327754,6.674652276188349,21.31189299144891,0.7304631471189668,1,1.5409627556327754,1.5409627556327754,0.0,1.5409627556327754,16,1.1943176378757765,1.1943176378757765,0.0,5,8,4,2005,2006,0.7304631471189668,0.0,12,13,1,9.590598420556384,1.8203341036428238,1.5409627556327754,2,2.0556415380581075,1.5409627556327754,1.5409627556327754,1,0.0,0.7304631471189668,0.0,12.543063139022069,1158.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,12.543063139022069,12.689051809657878,0.0,14.728374093438743,0.0,0.0,3,1,4,0.7304631471189668,4,9,2.6025944687727294,1,4,3,14.19064737641105,2,3.0,853.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,8.511219710154148,7.538897810304354,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,2,0,2.2596737867230705,2.0556415380581075,16.040719915132282,7.538897810304354,3.5,1,0,0.7304631471189668,1,0.0,0.0,0.7304631471189668,0.7304631471189668,1,1,24.35138570545379,22.558206265024268,4.3809460334448715
8,1.8203341036428238,5.59142712460611,18.727395699660036,0.7304631471189668,0,1.8203341036428238,0.0,1.8203341036428238,1.5409627556327754,9,1.1943176378757765,1.1943176378757765,0.0,1,7,6,1930,1950,0.7304631471189668,0.0,13,14,2,0.0,1.5409627556327754,1.5409627556327754,2,1.5409627556327754,1.5409627556327754,0.7304631471189668,1,0.0,0.7304631471189668,0.0,10.897673633652223,637.0,0.7304631471189668,5,0.7304631471189668,0.7304631471189668,12.416413417670666,0.0,0.0,12.416413417670666,0.0,0.0,1,0,3,0.7304631471189668,4,6,2.6025944687727294,1,4,1,14.071773214082123,1,1.0,280.0,1.5409627556327754,1.5409627556327754,0.0,0.0,0.0,8.158132683068054,0.0,0.0,0.0,0.0,1.8203341036428238,0.7304631471189668,0.0,8,1,2.6025944687727294,1.8203341036428238,13.760840749928471,8.158132683068054,1.0,77,57,6.148460831341732,1,0.0,0.0,0.7304631471189668,0.7304631471189668,1,0,20.682751688508546,18.881680539659445,2.440268378362637
5,1.5409627556327754,6.098626104970388,19.770362266043758,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,1.8203341036428238,1.5409627556327754,5,1.1943176378757765,1.1943176378757765,0.0,2,8,4,2002,2002,1.5409627556327754,0.0,12,13,1,8.873157741448868,1.8203341036428238,1.5409627556327754,2,1.8203341036428238,1.5409627556327754,0.7304631471189668,1,0.0,0.7304631471189668,0.0,13.816566297617028,1777.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,13.847538317014754,0.0,0.0,13.847538317014754,0.0,0.0,2,0,3,0.7304631471189668,4,7,2.6025944687727294,1,4,1,14.185965540731983,2,2.0,534.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,7.762392291686519,7.6067103813508625,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,11,2,2.6025944687727294,1.8203341036428238,16.077168195223194,7.6067103813508625,2.0,6,6,2.2596737867230705,0,0.0,0.0,0.7304631471189668,0.7304631471189668,1,0,24.401185945481775,21.35451484076759,3.5304192649587693
0,1.8203341036428238,5.133567292834429,16.656243952920164,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,1.8203341036428238,1.5409627556327754,10,1.1943176378757765,1.1943176378757765,1.8203341036428238,2,5,6,1976,1976,0.7304631471189668,0.0,5,5,2,0.0,1.5409627556327754,1.5409627556327754,2,1.8203341036428238,1.5409627556327754,0.7304631471189668,6,11.640795289083194,0.7304631471189668,0.0,8.103593650252291,1040.0,0.7304631471189668,3,0.7304631471189668,1.8203341036428238,12.290177871756853,0.0,0.0,12.290177871756853,1.0,0.0,1,0,3,0.7304631471189668,3,6,2.6025944687727294,1,3,1,14.145138012244155,1,2.0,572.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,6.65495044352145,6.844946025203906,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,8,1,2.6025944687727294,1.8203341036428238,14.335913389886391,6.844946025203906,2.0,31,31,4.545285536716194,0,0.0,0.0,0.7304631471189668,0.7304631471189668,1,0,20.069142933286322,17.46361612404271,2.8858464724882023
